sender_account,receiver_account,amount,transaction_date,alert
A83,B11,656.9327647022366,2026-01-30 00:51:43.505607,0
A43,B66,9700.687466383633,2026-04-10 00:51:43.505607,1
A22,B93,2043.4548643166975,2025-09-11 00:51:43.505607,0
A59,B27,9912.01432649164,2025-09-04 00:51:43.505607,1
A22,B93,7896.926322607401,2025-12-02 00:51:43.505607,1
A71,B42,1520.6914700624836,2026-02-27 00:51:43.505607,0
A83,B2,8209.759155766456,2025-10-03 00:51:43.505607,1
A39,B57,5366.231696837018,2025-08-13 00:51:43.505607,1
A46,B31,5020.996559954817,2025-08-05 00:51:43.505607,1
A27,B80,6025.837678581689,2026-03-14 00:51:43.505607,1
A76,B65,1304.1576168689999,2026-05-04 00:51:43.505607,0
A63,B39,3973.206518756087,2026-01-04 00:51:43.505607,0
A34,B69,2853.6753404496085,2025-07-26 00:51:43.505607,0
A80,B82,1270.6486881656863,2026-05-14 00:51:43.505607,0
A96,B42,5239.975680854863,2025-11-19 00:51:43.505607,1
A81,B44,4299.784059577988,2025-09-20 00:51:43.505607,0
A76,B2,2809.9319589453885,2025-12-17 00:51:43.505607,0
A48,B47,6595.179829583354,2025-06-07 00:51:43.505607,1
A3,B5,5263.836364161217,2025-12-22 00:51:43.505607,1
A58,B51,1915.2929872555903,2025-12-23 00:51:43.505607,0
A93,B66,6323.719586416532,2025-08-25 00:51:43.505607,1
A1,B16,5102.874607404827,2025-08-13 00:51:43.505607,1
A65,B45,7135.74359708882,2025-08-25 00:51:43.505607,1
A70,B13,4709.398675050617,2026-05-08 00:51:43.505607,0
A56,B88,979.2741122884806,2025-07-08 00:51:43.505607,0
A39,B12,3772.091163691449,2025-09-02 00:51:43.505607,0
A1,B34,1243.546964988663,2026-05-19 00:51:43.505607,0
A54,B54,7620.955317929379,2026-02-19 00:51:43.505607,1
A96,B18,463.7796419652713,2025-07-23 00:51:43.505607,0
A64,B59,8907.59712297726,2026-01-17 00:51:43.505607,1
A47,B65,5238.665753565265,2026-02-17 00:51:43.505607,1
A97,B43,7686.303311853892,2026-05-14 00:51:43.505607,1
A53,B51,9294.540824217165,2025-12-07 00:51:43.505607,1
A3,B99,3133.4919031153645,2026-04-13 00:51:43.505607,0
A22,B82,4710.6796360421,2025-09-14 00:51:43.505607,0
A6,B53,7237.106248127174,2025-10-19 00:51:43.505607,1
A70,B21,1501.5708096963788,2026-02-25 00:51:43.505607,0
A2,B10,3318.5114243867547,2025-07-25 00:51:43.505607,0
A86,B61,2794.1841377058986,2026-03-07 00:51:43.505607,0
A92,B91,5759.862514087153,2025-09-10 00:51:43.505607,1
A14,B97,2269.036680965713,2025-08-22 00:51:43.505607,0
A73,B51,5354.519652569154,2026-01-17 00:51:43.505607,1
A22,B21,8478.528979142062,2026-05-21 00:51:43.505607,1
A77,B87,1340.6511136510287,2025-06-26 00:51:43.505607,0
A6,B60,8571.455859021644,2025-12-23 00:51:43.505607,1
A22,B92,4052.930780334289,2026-01-12 00:51:43.505607,0
A24,B23,820.6611706027513,2025-09-08 00:51:43.505607,0
A99,B40,827.103215095611,2025-08-08 00:51:43.505607,0
A10,B30,2026.5700863603522,2026-05-09 00:51:43.505607,0
A48,B65,8319.956153499335,2026-01-16 00:51:43.505607,1
A100,B16,9104.83112775163,2025-11-07 00:51:43.505607,1
A39,B40,8757.424424866738,2025-11-20 00:51:43.505607,1
A31,B35,6152.772083897197,2026-01-08 00:51:43.505607,1
A80,B47,3779.008597336763,2025-12-13 00:51:43.505607,0
A5,B53,1325.3483552553303,2025-09-04 00:51:43.505607,0
A36,B45,4644.278338558161,2025-09-07 00:51:43.505607,0
A34,B11,153.03775086973604,2025-07-03 00:51:43.505607,0
A70,B91,2690.8186414369666,2025-06-19 00:51:43.505607,0
A74,B35,8971.860293584128,2026-04-29 00:51:43.505607,1
A5,B76,8769.344942919039,2026-03-08 00:51:43.505607,1
A75,B78,9693.872577517091,2026-01-16 00:51:43.505607,1
A29,B58,1560.7643612851928,2025-11-11 00:51:43.505607,0
A23,B44,2650.5026132386392,2025-06-17 00:51:43.505607,0
A21,B27,8019.965416680135,2026-05-18 00:51:43.505607,1
A45,B84,7675.481724556953,2025-07-02 00:51:43.505607,1
A25,B5,7841.750833918766,2025-11-16 00:51:43.505607,1
A32,B9,717.4131565469012,2026-02-22 00:51:43.505607,0
A27,B38,5946.760975954318,2025-05-26 00:51:43.505607,1
A23,B34,8716.124749760356,2025-12-13 00:51:43.505607,1
A1,B50,2038.839772339627,2025-10-04 00:51:43.505607,0
A22,B96,7800.599550986197,2025-08-13 00:51:43.505607,1
A32,B28,8850.466860937817,2025-09-04 00:51:43.505607,1
A46,B32,8037.974504718024,2025-09-12 00:51:43.505607,1
A9,B70,4131.5110794836155,2025-11-10 00:51:43.505607,0
A6,B34,2440.1660585545833,2025-09-27 00:51:43.505607,0
A20,B42,8082.493253914814,2025-10-29 00:51:43.505607,1
A48,B42,448.2253333226846,2026-05-17 00:51:43.505607,0
A84,B37,1522.0534276096387,2026-02-18 00:51:43.505607,0
A43,B43,1190.9827511331407,2025-09-26 00:51:43.505607,0
A45,B1,1590.7274574763546,2025-05-25 00:51:43.505607,0
A8,B12,5324.4158804259205,2026-01-22 00:51:43.505607,1
A15,B17,636.0895806785492,2026-04-05 00:51:43.505607,0
A80,B84,9990.307451300197,2025-08-04 00:51:43.505607,1
A94,B19,3922.322082980777,2025-07-12 00:51:43.505607,0
A29,B18,1879.762104061913,2026-03-27 00:51:43.505607,0
A44,B10,4262.109657941695,2025-10-31 00:51:43.505607,0
A37,B79,2035.4160290768712,2025-12-29 00:51:43.505607,0
A43,B88,2282.112825451848,2025-06-12 00:51:43.505607,0
A92,B67,3518.1835540915627,2025-06-07 00:51:43.505607,0
A88,B83,7201.753392691021,2025-12-17 00:51:43.505607,1
A5,B65,2136.548220201759,2025-12-24 00:51:43.505607,0
A29,B39,5208.993773530368,2025-09-17 00:51:43.505607,1
A52,B72,2764.4057719778853,2026-03-06 00:51:43.505607,0
A75,B13,4621.6097651131495,2025-12-24 00:51:43.505607,0
A65,B27,2354.2514044283325,2025-06-04 00:51:43.505607,0
A71,B11,6554.19137631398,2025-06-10 00:51:43.505607,1
A72,B17,1628.443047449364,2026-01-06 00:51:43.505607,0
A37,B7,2081.8108917158793,2026-02-16 00:51:43.505607,0
A89,B46,1788.4357794379973,2026-04-28 00:51:43.505607,0
A27,B78,3509.1602549081103,2026-02-14 00:51:43.505607,0
A80,B32,6566.665644374112,2025-11-22 00:51:43.505607,1
A25,B8,1505.5112362922082,2025-06-02 00:51:43.505607,0
A97,B71,5971.622803317014,2026-05-12 00:51:43.505607,1
A100,B74,4249.485961456816,2026-03-02 00:51:43.505607,0
A32,B67,11.51135752750381,2026-04-03 00:51:43.505607,0
A25,B80,2588.603280927294,2025-07-18 00:51:43.505607,0
A21,B92,7305.808466783187,2026-02-10 00:51:43.505607,1
A38,B30,9267.558211555122,2026-03-22 00:51:43.505607,1
A32,B4,1564.5369549667248,2026-03-22 00:51:43.505607,0
A51,B73,6817.584988717676,2025-09-26 00:51:43.505607,1
A21,B90,8379.26623731238,2026-01-08 00:51:43.505607,1
A76,B20,4610.57902847186,2026-03-01 00:51:43.505607,0
A55,B84,5565.38009436545,2026-02-01 00:51:43.505607,1
A17,B24,2887.553291119227,2025-10-05 00:51:43.505607,0
A1,B20,8220.298745281329,2026-05-16 00:51:43.505607,1
A69,B92,5906.362743817323,2025-05-29 00:51:43.505607,1
A4,B6,6973.5024731782605,2025-12-25 00:51:43.505607,1
A45,B22,7973.686108347879,2026-05-17 00:51:43.505607,1
A73,B92,3330.444325062235,2026-05-03 00:51:43.505607,0
A96,B40,7645.701046422282,2025-07-24 00:51:43.505607,1
A95,B9,7996.649246331401,2025-05-22 00:51:43.505607,1
A69,B64,8426.566292407617,2026-01-31 00:51:43.505607,1
A83,B55,5070.798504687104,2026-05-12 00:51:43.505607,1
A30,B53,8934.723272448296,2025-06-03 00:51:43.505607,1
A16,B76,5054.047912772019,2025-06-29 00:51:43.505607,1
A17,B57,5421.825694436904,2026-02-22 00:51:43.505607,1
A35,B6,7016.159064035985,2025-10-12 00:51:43.505607,1
A97,B88,9724.47675618694,2026-01-07 00:51:43.505607,1
A35,B52,9675.805960219435,2025-08-09 00:51:43.505607,1
A12,B68,3270.503969428439,2025-09-24 00:51:43.505607,0
A21,B26,8765.548056248712,2026-05-08 00:51:43.505607,1
A75,B90,7641.694017881621,2025-07-01 00:51:43.505607,1
A8,B71,1625.6697140450221,2025-07-02 00:51:43.505607,0
A57,B21,9943.668385444329,2026-02-01 00:51:43.505607,1
A100,B71,3964.3607130312766,2025-06-28 00:51:43.505607,0
A43,B22,9212.618085962613,2025-12-15 00:51:43.505607,1
A97,B49,2473.7370308916343,2026-05-02 00:51:43.505607,0
A77,B91,610.2796817281175,2025-11-01 00:51:43.505607,0
A51,B53,6481.644196433777,2026-03-05 00:51:43.505607,1
A41,B58,8171.12920547316,2026-03-25 00:51:43.505607,1
A79,B38,6176.65032441226,2025-10-20 00:51:43.505607,1
A77,B8,1165.9163817613496,2026-04-11 00:51:43.505607,0
A79,B88,2757.335219025348,2025-05-26 00:51:43.505607,0
A18,B3,5600.3526573412655,2026-02-21 00:51:43.505607,1
A8,B86,3267.8177358398975,2025-08-04 00:51:43.505607,0
A16,B1,3154.3021041454563,2026-03-31 00:51:43.505607,0
A19,B77,4867.873251982324,2026-04-11 00:51:43.505607,0
A32,B85,9941.436229011904,2025-05-26 00:51:43.505607,1
A64,B62,4801.864343470269,2026-01-10 00:51:43.505607,0
A52,B63,7187.0641613648495,2026-04-18 00:51:43.505607,1
A26,B29,1504.508367737156,2025-07-28 00:51:43.505607,0
A10,B42,1207.0610878333055,2026-03-08 00:51:43.505607,0
A62,B89,8447.809249657988,2026-03-18 00:51:43.505607,1
A59,B38,1494.1348011289738,2026-04-27 00:51:43.505607,0
A40,B75,5624.5320662689555,2025-08-20 00:51:43.505607,1
A76,B85,2132.655266097051,2025-08-22 00:51:43.505607,0
A48,B53,7824.205814499469,2025-10-27 00:51:43.505607,1
A36,B24,5336.04159340473,2025-08-07 00:51:43.505607,1
A21,B47,345.88746053123435,2025-09-03 00:51:43.505607,0
A9,B86,7094.071257085245,2025-09-09 00:51:43.505607,1
A2,B77,2314.509267587719,2025-06-15 00:51:43.505607,0
A50,B45,3690.3145576322927,2025-07-24 00:51:43.505607,0
A24,B76,5548.988120897653,2026-03-17 00:51:43.505607,1
A77,B3,4476.442428835698,2025-07-01 00:51:43.505607,0
A100,B94,2645.8991803718327,2025-06-10 00:51:43.505607,0
A35,B15,8626.969168083988,2026-03-11 00:51:43.505607,1
A83,B19,1239.5880796298945,2026-02-06 00:51:43.505607,0
A12,B12,1688.8890219860555,2025-06-17 00:51:43.505607,0
A73,B28,7339.407162441071,2025-12-26 00:51:43.505607,1
A27,B47,8299.698364242417,2025-08-09 00:51:43.505607,1
A58,B43,9014.49086725944,2025-07-28 00:51:43.505607,1
A44,B25,7510.465892764057,2026-04-28 00:51:43.505607,1
A80,B7,2622.553327486702,2025-09-10 00:51:43.505607,0
A13,B16,3984.656244029392,2026-04-01 00:51:43.505607,0
A76,B21,590.3259077547671,2025-08-28 00:51:43.505607,0
A17,B44,6932.409412116669,2026-04-19 00:51:43.505607,1
A24,B29,5538.314228689416,2025-07-17 00:51:43.505607,1
A51,B33,2510.2511545996394,2026-03-20 00:51:43.505607,0
A58,B88,2481.4392056633405,2025-10-13 00:51:43.505607,0
A10,B26,1526.4927504861064,2025-06-04 00:51:43.505607,0
A90,B56,2689.0886081169165,2025-08-19 00:51:43.505607,0
A30,B94,8895.114369335628,2025-11-30 00:51:43.505607,1
A13,B34,7988.040001975535,2026-04-12 00:51:43.505607,1
A62,B50,2267.6341465929786,2025-07-12 00:51:43.505607,0
A48,B55,4474.0756409921605,2026-01-31 00:51:43.505607,0
A30,B75,8560.413543398412,2026-03-08 00:51:43.505607,1
A93,B29,8076.729799866339,2025-06-10 00:51:43.505607,1
A52,B60,7855.015472641544,2026-01-21 00:51:43.505607,1
A17,B8,5280.9924714263225,2025-06-09 00:51:43.505607,1
A55,B55,4549.086535592667,2026-05-04 00:51:43.505607,0
A36,B61,7457.583770413793,2026-02-06 00:51:43.505607,1
A61,B82,3729.472646930832,2025-05-23 00:51:43.505607,0
A41,B43,7625.733840325519,2025-09-21 00:51:43.505607,1
A20,B56,1122.347672697772,2026-01-10 00:51:43.505607,0
A86,B39,6082.187304265348,2025-09-29 00:51:43.505607,1
A66,B38,26.622492861565263,2026-02-20 00:51:43.505607,0
A81,B3,3532.1419598311377,2026-01-01 00:51:43.505607,0
A52,B27,8632.433101641669,2025-09-18 00:51:43.505607,1
A33,B81,7774.70435164858,2025-08-09 00:51:43.505607,1
A50,B12,8616.854851149328,2025-06-06 00:51:43.505607,1
A14,B35,3059.2569468360252,2025-07-03 00:51:43.505607,0
A19,B66,2288.703762585144,2026-01-30 00:51:43.505607,0
A90,B23,2990.0045295630202,2025-08-29 00:51:43.505607,0
A4,B24,3580.608926809262,2025-08-16 00:51:43.505607,0
A80,B16,2283.4169966681447,2025-10-23 00:51:43.505607,0
A55,B10,8680.890676837415,2025-08-26 00:51:43.505607,1
A16,B80,6966.960167701986,2025-09-12 00:51:43.505607,1
A58,B94,8503.564539278172,2026-01-21 00:51:43.505607,1
A99,B34,9852.126137722045,2025-08-17 00:51:43.505607,1
A30,B43,4365.98089628917,2025-05-23 00:51:43.505607,0
A4,B97,7073.350586897274,2025-08-27 00:51:43.505607,1
A1,B90,8161.404532901612,2025-06-09 00:51:43.505607,1
A74,B64,7747.541450936026,2025-08-23 00:51:43.505607,1
A76,B24,1478.5605473396463,2025-08-31 00:51:43.505607,0
A21,B3,7942.780841206907,2025-08-16 00:51:43.505607,1
A85,B45,1871.8982929906279,2026-02-01 00:51:43.505607,0
A95,B48,8531.144092893652,2026-03-07 00:51:43.505607,1
A69,B41,7621.161237827318,2025-11-02 00:51:43.505607,1
A35,B30,1713.892071011725,2026-01-08 00:51:43.505607,0
A41,B21,7859.68787205302,2025-10-07 00:51:43.505607,1
A18,B13,5384.270966971644,2025-09-11 00:51:43.505607,1
A35,B51,5719.459042640794,2025-09-24 00:51:43.505607,1
A8,B95,3890.12413186245,2025-09-11 00:51:43.505607,0
A25,B95,1484.0640895453914,2025-10-14 00:51:43.505607,0
A22,B84,8122.045698506542,2025-09-08 00:51:43.505607,1
A91,B100,3933.126804409555,2026-01-10 00:51:43.505607,0
A14,B100,455.2098922145325,2026-01-16 00:51:43.505607,0
A9,B71,912.0960447309279,2025-07-21 00:51:43.505607,0
A46,B42,5626.460443133748,2025-08-30 00:51:43.505607,1
A89,B46,4420.266129288987,2026-04-29 00:51:43.505607,0
A30,B41,7955.104049780857,2026-02-28 00:51:43.505607,1
A43,B1,8168.191554481913,2025-08-07 00:51:43.505607,1
A46,B20,503.38536519920876,2025-12-29 00:51:43.505607,0
A2,B50,3060.417033159943,2025-07-28 00:51:43.505607,0
A41,B77,9095.13731349999,2026-03-09 00:51:43.505607,1
A13,B37,5026.776197150087,2025-09-04 00:51:43.505607,1
A35,B48,5117.743069038558,2026-02-15 00:51:43.505607,1
A27,B2,1999.8554796488881,2026-04-22 00:51:43.505607,0
A93,B46,811.0881998477458,2025-06-07 00:51:43.505607,0
A99,B67,5987.921990272023,2026-01-25 00:51:43.505607,1
A18,B27,8424.173416334263,2025-09-18 00:51:43.505607,1
A13,B94,4475.73358839187,2025-12-16 00:51:43.505607,0
A75,B51,4115.341223996451,2025-07-04 00:51:43.505607,0
A82,B7,9217.884477368016,2025-08-03 00:51:43.505607,1
A14,B60,2371.5440200808216,2025-11-29 00:51:43.505607,0
A39,B21,6062.00402979966,2025-11-06 00:51:43.505607,1
A31,B20,4707.004420745069,2025-10-25 00:51:43.505607,0
A86,B72,3242.4018753145247,2026-05-07 00:51:43.505607,0
A7,B65,1334.748097644867,2025-09-07 00:51:43.505607,0
A67,B37,8785.910997474663,2025-11-26 00:51:43.505607,1
A57,B75,2869.4497169340425,2025-10-21 00:51:43.505607,0
A63,B74,5326.321976538222,2026-05-07 00:51:43.505607,1
A76,B26,9007.598953233764,2025-11-04 00:51:43.505607,1
A60,B75,4863.144131644994,2025-09-14 00:51:43.505607,0
A82,B20,4686.974539673463,2026-04-24 00:51:43.505607,0
A18,B94,7338.518189698543,2026-05-11 00:51:43.505607,1
A34,B69,5679.1942436116915,2025-08-01 00:51:43.505607,1
A60,B82,5621.133875782141,2026-03-30 00:51:43.505607,1
A78,B72,3419.669297908245,2026-05-21 00:51:43.505607,0
A17,B94,7486.414245130769,2025-07-31 00:51:43.505607,1
A48,B92,3527.5829082100545,2026-01-31 00:51:43.505607,0
A89,B92,3991.846498785084,2026-05-12 00:51:43.505607,0
A95,B53,4646.96993991964,2026-02-17 00:51:43.505607,0
A33,B50,5138.921320267008,2026-04-02 00:51:43.505607,1
A17,B65,685.3682006350243,2026-05-04 00:51:43.505607,0
A20,B75,2940.2921800926815,2025-09-09 00:51:43.505607,0
A12,B68,4354.816381090253,2025-08-21 00:51:43.505607,0
A65,B2,9223.715797545621,2025-12-09 00:51:43.505607,1
A70,B13,8382.000538554115,2025-08-08 00:51:43.505607,1
A31,B4,5843.029967615576,2025-12-04 00:51:43.505607,1
A91,B52,9152.51310597687,2026-04-26 00:51:43.505607,1
A33,B81,6431.556354055589,2025-09-22 00:51:43.505607,1
A81,B87,8024.428695554197,2025-08-15 00:51:43.505607,1
A87,B44,5952.547529091148,2025-11-01 00:51:43.505607,1
A42,B99,2630.5789688150294,2026-01-15 00:51:43.505607,0
A90,B93,6479.883405857723,2026-03-16 00:51:43.505607,1
A70,B24,5958.329248237992,2025-07-15 00:51:43.505607,1
A15,B68,9546.172468419543,2025-10-30 00:51:43.505607,1
A76,B45,9283.990815541934,2026-01-14 00:51:43.505607,1
A24,B37,8302.794171702239,2025-10-16 00:51:43.505607,1
A95,B40,1227.0795484407681,2026-01-31 00:51:43.505607,0
A1,B94,433.0816100325921,2025-08-19 00:51:43.505607,0
A39,B26,839.5576780661082,2025-06-03 00:51:43.505607,0
A99,B5,3445.181996042427,2026-02-17 00:51:43.505607,0
A70,B41,2286.5811879560306,2025-06-19 00:51:43.505607,0
A62,B23,2818.627093683748,2026-04-28 00:51:43.505607,0
A64,B85,2328.5442263702153,2026-02-16 00:51:43.505607,0
A6,B28,4040.624189341012,2025-09-21 00:51:43.505607,0
A56,B96,4754.387940312742,2025-06-18 00:51:43.505607,0
A64,B55,1045.7174717781566,2025-11-03 00:51:43.505607,0
A82,B14,1758.8318407161405,2026-02-28 00:51:43.505607,0
A49,B33,7335.271381602444,2025-06-09 00:51:43.505607,1
A74,B98,5305.202259812862,2025-08-04 00:51:43.505607,1
A26,B13,8669.60608942478,2026-03-25 00:51:43.505607,1
A27,B56,9688.239135540576,2025-12-20 00:51:43.505607,1
A31,B30,485.4160621552682,2025-06-04 00:51:43.505607,0
A97,B84,9896.690727809786,2025-06-11 00:51:43.505607,1
A22,B57,8594.502190359004,2026-01-28 00:51:43.505607,1
A76,B3,741.2735324520492,2025-10-26 00:51:43.505607,0
A76,B59,7993.7931597735615,2025-11-27 00:51:43.505607,1
A72,B82,8869.527254918934,2026-05-07 00:51:43.505607,1
A56,B21,9642.643288943333,2026-01-25 00:51:43.505607,1
A46,B64,8218.27313679353,2025-11-16 00:51:43.505607,1
A13,B34,5118.516134299582,2026-02-06 00:51:43.505607,1
A46,B91,1359.1911916453464,2026-05-06 00:51:43.505607,0
A80,B18,1085.8843844056469,2026-04-13 00:51:43.505607,0
A8,B4,5666.254762617678,2026-04-20 00:51:43.505607,1
A22,B6,3760.5888745346724,2026-02-06 00:51:43.505607,0
A44,B85,7506.740602276611,2026-04-09 00:51:43.505607,1
A60,B82,1858.265975118434,2025-09-05 00:51:43.505607,0
A92,B45,7952.067132007714,2026-02-01 00:51:43.505607,1
A70,B7,1816.7607391668598,2026-01-16 00:51:43.505607,0
A86,B24,3841.5125725322227,2025-07-20 00:51:43.505607,0
A38,B84,1663.7135559485969,2026-04-30 00:51:43.505607,0
A56,B80,3657.86686915259,2025-07-24 00:51:43.505607,0
A36,B38,9486.508484294756,2026-01-22 00:51:43.505607,1
A8,B1,2082.873805745152,2026-02-07 00:51:43.505607,0
A67,B57,41.99322935028559,2026-03-09 00:51:43.505607,0
A43,B73,3655.2418060431614,2025-12-26 00:51:43.505607,0
A82,B79,2205.6449715233593,2026-04-30 00:51:43.505607,0
A65,B30,77.88814468630837,2025-11-26 00:51:43.505607,0
A46,B78,865.9691782033207,2026-05-03 00:51:43.505607,0
A95,B57,8031.941020190055,2025-09-23 00:51:43.505607,1
A68,B61,1766.524981250533,2025-10-07 00:51:43.505607,0
A68,B94,119.65029347248303,2026-02-07 00:51:43.505607,0
A25,B72,4907.399860765114,2025-12-12 00:51:43.505607,0
A95,B66,1848.4065441879522,2025-12-05 00:51:43.505607,0
A70,B11,6771.681890618856,2025-12-19 00:51:43.505607,1
A22,B7,3025.0267798646005,2025-08-18 00:51:43.505607,0
A100,B34,4011.4480136768184,2025-08-26 00:51:43.505607,0
A42,B66,1562.0583792064033,2026-01-28 00:51:43.505607,0
A90,B48,2338.0177740479935,2025-07-10 00:51:43.505607,0
A56,B75,5422.901271869475,2025-09-11 00:51:43.505607,1
A91,B13,3891.858974769153,2026-04-26 00:51:43.505607,0
A62,B45,1163.5017492149648,2025-07-06 00:51:43.505607,0
A18,B99,3355.513630388998,2026-02-20 00:51:43.505607,0
A52,B77,9503.19146040947,2025-10-01 00:51:43.505607,1
A23,B4,7831.932753638993,2026-04-13 00:51:43.505607,1
A3,B95,1615.877580629425,2026-03-17 00:51:43.505607,0
A95,B46,479.7173629250804,2026-05-13 00:51:43.505607,0
A66,B34,921.5841140262147,2026-01-16 00:51:43.505607,0
A35,B22,1888.5980972914563,2025-09-21 00:51:43.505607,0
A51,B38,5950.175522701209,2026-05-01 00:51:43.505607,1
A62,B72,8139.705343935203,2026-04-27 00:51:43.505607,1
A17,B97,6003.702787216499,2026-01-31 00:51:43.505607,1
A85,B58,4625.290681089151,2025-12-31 00:51:43.505607,0
A75,B67,1289.7493615296933,2026-03-15 00:51:43.505607,0
A100,B37,2171.4999059371544,2026-02-26 00:51:43.505607,0
A22,B82,9643.292189008967,2026-02-06 00:51:43.505607,1
A47,B6,7583.201724404265,2025-07-29 00:51:43.505607,1
A40,B40,5800.415402397645,2026-03-16 00:51:43.505607,1
A28,B14,3681.882679595728,2025-10-24 00:51:43.505607,0
A100,B99,2097.123776896895,2026-01-17 00:51:43.505607,0
A82,B40,3066.3481099719083,2025-10-05 00:51:43.505607,0
A41,B64,876.7782248772603,2025-11-16 00:51:43.505607,0
A95,B14,9746.73785942977,2025-12-18 00:51:43.505607,1
A48,B34,546.2566368583903,2025-09-08 00:51:43.505607,0
A11,B1,4748.306047828831,2026-01-30 00:51:43.505607,0
A75,B88,6482.556912861827,2025-11-05 00:51:43.505607,1
A51,B66,7279.066115128635,2026-01-14 00:51:43.505607,1
A22,B97,385.63821974124846,2026-04-08 00:51:43.505607,0
A72,B67,2200.758369391371,2025-10-10 00:51:43.505607,0
A21,B60,8805.197877452045,2025-10-07 00:51:43.505607,1
A23,B63,7107.0346679188115,2025-06-01 00:51:43.505607,1
A24,B74,1821.63650680962,2026-01-29 00:51:43.505607,0
A45,B98,1422.1703974683799,2026-01-20 00:51:43.505607,0
A2,B45,754.2818214025152,2025-12-17 00:51:43.505607,0
A97,B10,5932.668885378988,2026-03-01 00:51:43.505607,1
A14,B42,6753.506760551533,2026-05-03 00:51:43.505607,1
A69,B90,1354.618952531016,2026-04-17 00:51:43.505607,0
A24,B52,9664.893744520043,2026-05-15 00:51:43.505607,1
A46,B79,3906.522860751885,2026-04-16 00:51:43.505607,0
A94,B76,2182.325159543747,2025-06-07 00:51:43.505607,0
A85,B21,3064.945931698096,2026-02-01 00:51:43.505607,0
A82,B18,4098.745384912734,2025-10-24 00:51:43.505607,0
A52,B76,8228.18673303202,2025-08-24 00:51:43.505607,1
A22,B15,5139.378672078436,2025-06-20 00:51:43.505607,1
A97,B83,9452.758990443925,2025-07-23 00:51:43.505607,1
A39,B26,4244.729672670451,2026-05-02 00:51:43.505607,0
A58,B59,9190.262136566804,2025-12-30 00:51:43.505607,1
A23,B81,4831.231890153473,2025-10-07 00:51:43.505607,0
A71,B99,4746.0617569641245,2026-04-14 00:51:43.505607,0
A53,B75,417.9676893459275,2025-12-14 00:51:43.505607,0
A25,B5,8142.520045477344,2026-01-07 00:51:43.505607,1
A76,B81,4137.377330728895,2025-09-19 00:51:43.505607,0
A98,B9,4735.279728607448,2026-02-20 00:51:43.505607,0
A33,B51,2485.5542352624425,2025-09-29 00:51:43.505607,0
A24,B71,402.7348233356676,2025-07-20 00:51:43.505607,0
A83,B68,7028.013883588083,2026-04-27 00:51:43.505607,1
A2,B37,1202.1522988743006,2026-02-02 00:51:43.505607,0
A12,B87,848.5447307626973,2026-02-18 00:51:43.505607,0
A22,B2,6667.011571273831,2025-07-06 00:51:43.505607,1
A21,B40,4906.659633398926,2025-09-02 00:51:43.505607,0
A32,B90,4570.654170668854,2025-11-14 00:51:43.505607,0
A36,B62,7661.3861970136295,2026-02-15 00:51:43.505607,1
A12,B52,2038.6271335129736,2025-12-14 00:51:43.505607,0
A37,B89,4064.6502698146214,2026-05-18 00:51:43.505607,0
A73,B31,4553.841085823207,2025-12-03 00:51:43.505607,0
A74,B30,5824.676552144377,2026-03-20 00:51:43.505607,1
A23,B2,2242.346951280926,2026-02-23 00:51:43.505607,0
A77,B100,5586.7643202060335,2026-03-21 00:51:43.505607,1
A2,B80,7408.087540929678,2025-06-19 00:51:43.505607,1
A2,B89,8119.384298076549,2026-04-10 00:51:43.505607,1
A78,B75,2010.2269160166727,2026-02-26 00:51:43.505607,0
A90,B40,9716.530527031415,2025-09-25 00:51:43.505607,1
A84,B61,3586.018586728696,2025-06-20 00:51:43.505607,0
A54,B100,8965.785005950624,2026-03-08 00:51:43.505607,1
A51,B83,3431.3511493939595,2025-11-13 00:51:43.505607,0
A22,B77,5388.283586140362,2025-06-29 00:51:43.505607,1
A89,B13,672.0969161125975,2025-08-13 00:51:43.505607,0
A57,B40,8212.193301740646,2025-07-18 00:51:43.505607,1
A6,B14,8938.881818294532,2025-10-31 00:51:43.505607,1
A18,B41,2664.2138770526767,2025-08-05 00:51:43.505607,0
A53,B84,9172.631021304993,2025-06-19 00:51:43.505607,1
A52,B74,3281.6590386889993,2025-08-16 00:51:43.505607,0
A1,B24,3364.6150536830864,2026-04-22 00:51:43.505607,0
A34,B99,8934.694969702738,2025-10-22 00:51:43.505607,1
A44,B65,4327.695209056652,2025-10-21 00:51:43.505607,0
A7,B39,3734.326175345885,2025-08-09 00:51:43.505607,0
A75,B18,8423.744367708527,2025-09-25 00:51:43.505607,1
A47,B60,2254.735012307998,2025-09-11 00:51:43.505607,0
A56,B49,57.17066440804541,2026-02-03 00:51:43.505607,0
A25,B63,4123.111118845085,2025-11-27 00:51:43.505607,0
A24,B59,5234.727998197334,2025-09-13 00:51:43.505607,1
A9,B36,2228.499374384852,2026-01-02 00:51:43.505607,0
A62,B14,2948.620083085438,2025-12-07 00:51:43.505607,0
A37,B56,778.5390518348495,2026-01-15 00:51:43.505607,0
A83,B44,8758.342382410112,2026-04-13 00:51:43.505607,1
A6,B31,4398.9948830769545,2025-11-27 00:51:43.505607,0
A3,B100,6625.303481200871,2025-12-14 00:51:43.505607,1
A92,B57,1476.7517303190457,2026-03-12 00:51:43.505607,0
A30,B36,2746.496655672659,2025-11-17 00:51:43.505607,0
A79,B53,9675.159132705092,2025-10-26 00:51:43.505607,1
